Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S4435,Omar,Johnson,student3435@university.com,Male,18,Mathematics,73.53,47.23,78.41,78.96,54.02,5.17,58.4,85.44,D,7.2,Yes,Yes,,Low,8,5.3
S1765,John,Williams,student765@university.com,Female,23,Mathematics,98.36,82.15,91.72,68.34,69.2,8.89,61.67,71.39,A,10.3,Yes,Yes,,Medium,6,7.9
S3957,Omar,Williams,student2957@university.com,Female,21,CS,63.59,78.37,93.83,79.39,50.08,0.46,69.37,82.17,B,7.9,No,Yes,,Medium,6,8.8
S2462,Ahmed,Davis,student1462@university.com,Female,18,Engineering,57.84,67.27,82.37,53.01,70.65,2.73,99.86,68.88,F,29.3,No,Yes,Bachelor's,Medium,7,5.9
S2684,Omar,Smith,student1684@university.com,Male,20,Business,78.93,87.25,73.14,85.01,99.55,1.75,66.15,62.5,F,23.6,No,No,,Low,4,4.3
S2189,Liam,Williams,student1189@university.com,Male,24,Mathematics,61.5,74.7,71.4,93.02,99.49,7.35,55.51,85.06,C,8.9,Yes,Yes,,Low,9,5.5
S1111,Omar,Smith,student111@university.com,Female,21,Engineering,98.51,79.54,89.0,65.39,51.19,1.91,71.59,98.14,B,25.2,No,Yes,PhD,Low,7,6.6
S5923,Sara,Jones,student4923@university.com,Female,23,Engineering,88.69,46.24,98.98,58.46,94.89,7.96,82.77,99.68,A,17.5,No,Yes,,Medium,4,7.5
S4344,Emma,Smith,student3344@university.com,Female,18,Business,54.14,98.99,47.34,97.97,96.59,8.22,95.06,83.69,C,8.2,No,Yes,,Low,7,7.0
S2909,Ahmed,Williams,student1909@university.com,Male,21,Engineering,,51.58,99.82,69.8,81.2,1.73,59.54,55.2,C,14.7,No,Yes,,Medium,5,5.3
S2762,John,Johnson,student1762@university.com,Female,22,Mathematics,72.69,55.14,73.97,,51.24,8.69,61.84,81.3,A,14.7,No,Yes,,Medium,6,5.6
S3521,Sara,Williams,student2521@university.com,Male,20,CS,94.99,51.07,45.22,68.11,68.95,9.01,54.03,54.21,B,20.5,No,Yes,,High,3,4.4
S3706,Ahmed,Jones,student2706@university.com,Male,18,CS,70.57,45.2,49.16,76.41,97.29,4.93,77.34,88.18,D,16.5,No,Yes,Bachelor's,High,10,6.5
S3114,Ahmed,Smith,student2114@university.com,Male,19,CS,69.21,72.6,58.31,74.38,62.04,0.83,65.29,70.57,B,26.4,Yes,Yes,Master's,Low,1,7.5
S1526,John,Jones,student526@university.com,Female,22,Engineering,,42.9,65.8,64.56,56.73,0.08,94.31,70.66,D,6.4,Yes,Yes,High School,Low,8,4.6
S1917,Maria,Brown,student917@university.com,Male,22,Mathematics,,57.88,47.23,90.52,80.7,3.86,85.87,50.6,C,18.4,Yes,Yes,,Low,5,6.5
S3653,Ahmed,Smith,student2653@university.com,Male,21,CS,99.54,83.55,81.6,52.18,53.06,0.91,60.82,64.44,B,7.4,No,Yes,,Medium,8,4.7
S5657,Emma,Davis,student4657@university.com,Male,18,Engineering,81.42,83.59,97.93,69.92,84.85,1.06,58.45,67.89,F,15.3,No,Yes,Master's,Low,4,8.6
S2391,Emma,Brown,student1391@university.com,Female,22,Engineering,68.47,54.11,52.78,92.21,82.62,5.9,52.28,65.34,D,28.9,Yes,Yes,,High,1,4.7
S5931,Omar,Johnson,student4931@university.com,Male,19,Engineering,76.76,51.56,41.1,75.82,77.59,1.05,81.14,51.24,A,26.2,No,Yes,,Medium,4,5.5
S4583,Maria,Johnson,student3583@university.com,Male,21,Business,50.91,55.55,46.28,75.2,54.81,2.14,93.4,73.87,F,28.9,Yes,Yes,,High,4,8.3
S2570,Sara,Davis,student1570@university.com,Male,21,Engineering,95.48,90.78,81.44,83.14,93.69,1.09,64.18,96.62,A,13.3,Yes,Yes,,High,1,8.8
S4444,Emma,Brown,student3444@university.com,Female,23,Engineering,58.52,62.06,95.23,79.9,98.57,8.76,53.68,66.45,D,12.0,No,No,Master's,Medium,8,4.7
S3020,Omar,Smith,student2020@university.com,Male,19,Business,64.53,79.7,99.59,64.77,87.28,0.15,69.69,75.82,B,7.0,Yes,Yes,,Medium,6,7.3
S1164,Sara,Williams,student164@university.com,Male,22,Mathematics,,71.21,97.85,85.46,75.16,7.61,93.48,87.66,F,16.8,No,Yes,Bachelor's,Medium,5,6.8
S5745,John,Jones,student4745@university.com,Male,21,Business,75.22,96.93,51.71,,51.88,1.36,86.47,58.64,F,23.8,Yes,Yes,Master's,Low,10,6.9
S1317,Ali,Williams,student317@university.com,Male,22,CS,72.53,69.33,84.01,59.83,88.6,7.97,51.57,66.22,B,13.1,No,Yes,Master's,Low,1,5.4
S3622,Maria,Brown,student2622@university.com,Female,19,Engineering,88.79,58.31,94.94,57.94,67.63,7.72,53.48,68.83,A,20.8,No,No,PhD,Low,3,7.9
S4853,Omar,Williams,student3853@university.com,Female,18,CS,70.73,62.09,55.63,65.25,94.59,2.76,58.09,97.25,F,17.7,No,Yes,Bachelor's,Medium,3,6.8
S3290,Emma,Jones,student2290@university.com,Female,21,CS,91.1,50.39,50.02,55.93,78.97,0.02,79.93,77.28,A,13.0,Yes,Yes,,Medium,8,5.6
S5429,Ali,Smith,student4429@university.com,Female,18,CS,60.41,92.95,57.62,85.91,55.86,7.66,60.41,78.69,A,22.4,Yes,Yes,Master's,Medium,2,8.3
S2409,Sara,Jones,student1409@university.com,Female,22,Engineering,81.98,96.19,62.59,58.53,60.54,8.67,89.28,98.2,F,21.6,No,Yes,Bachelor's,High,3,8.2
S4154,Omar,Smith,student3154@university.com,Male,19,CS,64.33,40.92,47.81,,69.11,6.55,55.06,71.97,C,5.2,No,No,,Medium,6,4.2
S4431,Sara,Brown,student3431@university.com,Female,24,Business,84.23,50.56,43.95,,59.22,8.51,62.94,70.18,B,16.6,Yes,Yes,High School,High,2,8.2
S1179,John,Johnson,student179@university.com,Female,24,Engineering,72.69,71.72,66.06,74.89,66.39,7.16,73.14,98.54,F,18.2,No,Yes,,Low,5,4.3
S3421,John,Davis,student2421@university.com,Female,24,Engineering,74.51,80.21,65.65,77.39,87.96,4.57,68.29,74.98,F,22.7,No,Yes,,Low,3,5.7
S4778,Ali,Johnson,student3778@university.com,Female,23,Engineering,67.33,76.25,97.87,,56.32,9.94,59.77,86.72,C,27.4,Yes,Yes,,Medium,4,5.2
S5675,Ahmed,Davis,student4675@university.com,Male,23,CS,75.18,48.74,91.17,,71.77,4.52,93.8,83.33,C,11.6,No,No,,High,5,8.1
S1535,Emma,Jones,student535@university.com,Male,20,Engineering,75.29,61.89,62.52,93.61,53.42,7.31,79.19,70.39,C,8.7,Yes,Yes,High School,Low,9,6.6
S2090,Maria,Brown,student1090@university.com,Female,23,Engineering,75.47,99.11,41.41,50.27,74.85,5.0,70.67,58.59,D,11.6,Yes,Yes,Bachelor's,Medium,9,8.4
S4696,Emma,Johnson,student3696@university.com,Male,20,Business,,99.06,71.66,64.18,81.3,0.74,69.67,62.67,F,29.6,Yes,No,Master's,Low,6,5.5
S4740,John,Williams,student3740@university.com,Female,18,CS,58.19,63.29,77.76,99.96,88.39,2.37,79.94,98.58,D,14.8,No,No,PhD,High,4,8.7
S1845,Ahmed,Brown,student845@university.com,Female,23,CS,92.51,49.67,73.63,83.18,56.59,7.07,71.15,87.94,A,7.4,No,No,,Low,8,6.2
S2122,John,Smith,student1122@university.com,Male,20,CS,71.99,48.47,60.18,54.07,89.95,4.88,64.97,50.88,C,25.8,No,Yes,High School,Medium,7,6.1
S5782,Liam,Johnson,student4782@university.com,Female,23,Engineering,97.35,40.88,77.27,90.38,77.18,4.22,65.84,86.61,A,18.5,Yes,Yes,,Low,2,6.5
S1839,Ahmed,Jones,student839@university.com,Female,18,Engineering,51.65,81.17,72.87,58.56,86.29,2.43,83.21,82.22,F,11.1,No,Yes,,High,6,8.4
S3868,Maria,Brown,student2868@university.com,Male,19,Engineering,56.9,55.92,65.55,98.67,92.26,9.45,60.96,87.29,D,12.9,Yes,Yes,Master's,Low,6,8.6
S1019,John,Johnson,student19@university.com,Male,20,Engineering,60.02,61.14,86.27,99.1,77.93,9.72,67.91,66.94,D,23.5,Yes,Yes,PhD,Low,10,4.4
S5285,Maria,Brown,student4285@university.com,Male,24,CS,,88.65,76.99,54.51,52.35,6.44,79.21,90.92,F,21.1,Yes,Yes,,Medium,10,7.8
S5263,Ahmed,Johnson,student4263@university.com,Male,24,CS,87.58,67.61,80.6,60.38,70.1,3.86,65.71,93.03,A,12.3,No,Yes,Bachelor's,Low,5,6.5
S2903,Ahmed,Jones,student1903@university.com,Female,21,Engineering,99.75,59.29,88.46,76.89,57.87,0.56,82.79,66.19,A,13.2,No,Yes,,Medium,1,7.9
S5635,Liam,Jones,student4635@university.com,Male,24,Engineering,,91.08,72.23,88.05,81.38,7.52,55.83,91.03,C,22.2,Yes,Yes,PhD,Medium,10,6.2
S1554,Ali,Williams,student554@university.com,Male,20,Business,70.83,50.95,61.02,,63.42,8.0,95.41,51.52,B,27.5,No,No,Master's,Medium,6,6.2
S4980,Emma,Brown,student3980@university.com,Male,24,Engineering,93.39,71.56,92.2,53.92,76.14,7.72,66.66,89.93,B,9.5,No,Yes,,Low,4,4.9
S1450,Emma,Jones,student450@university.com,Female,23,CS,80.72,61.08,98.03,98.61,87.78,2.5,66.72,86.68,F,17.6,Yes,No,,Medium,9,6.4
S3790,Emma,Davis,student2790@university.com,Male,22,CS,50.6,92.85,78.1,91.33,55.05,1.98,59.75,63.19,F,9.6,Yes,Yes,Master's,Low,8,4.9
S3244,Maria,Smith,student2244@university.com,Female,19,CS,68.64,93.06,89.61,70.5,98.08,1.53,67.58,69.11,D,19.1,Yes,Yes,,Low,3,7.5
S4400,Liam,Johnson,student3400@university.com,Female,20,Engineering,,49.26,74.54,74.69,96.47,9.17,64.5,82.52,A,14.5,No,Yes,Bachelor's,Medium,4,7.7
S2341,Liam,Jones,student1341@university.com,Male,24,Business,80.1,85.27,55.53,55.28,89.56,7.28,94.9,53.58,C,13.8,No,Yes,,Low,2,5.5
S1397,Emma,Jones,student397@university.com,Male,22,CS,90.74,51.64,53.08,99.54,94.11,0.21,92.42,90.32,A,24.0,No,Yes,Master's,Medium,4,8.1
S1961,Ali,Johnson,student961@university.com,Female,22,Business,60.65,62.24,72.4,69.58,65.8,8.6,88.09,56.12,A,11.0,No,Yes,PhD,Low,4,4.5
S4229,Emma,Johnson,student3229@university.com,Female,24,Mathematics,69.62,64.25,55.56,55.75,82.27,4.29,55.53,98.81,D,10.8,No,Yes,Bachelor's,Low,9,7.9
S4138,Ali,Smith,student3138@university.com,Male,21,Engineering,86.52,89.9,43.57,53.42,66.81,4.19,70.13,92.08,B,16.7,No,Yes,Master's,Medium,8,5.9
S4120,Liam,Davis,student3120@university.com,Male,21,Mathematics,59.55,80.21,47.65,87.19,53.81,1.58,88.91,55.2,F,9.4,Yes,Yes,,Medium,3,7.9
S1023,Liam,Williams,student23@university.com,Female,23,CS,83.63,50.85,81.72,58.58,65.54,4.48,89.61,88.63,D,18.5,No,Yes,Master's,Low,1,8.6
S4648,Ali,Davis,student3648@university.com,Female,21,CS,67.78,45.38,66.62,,61.96,7.05,62.23,69.46,B,26.9,No,Yes,Master's,Medium,3,6.6
S5236,Emma,Williams,student4236@university.com,Female,23,CS,76.18,84.47,74.63,67.36,86.98,3.18,90.21,76.42,C,8.2,Yes,Yes,,Medium,6,6.5
S1323,Sara,Smith,student323@university.com,Male,18,Mathematics,52.73,89.07,86.16,93.85,87.71,0.46,92.81,78.12,C,6.5,Yes,Yes,Master's,Medium,5,6.6
S1332,Maria,Jones,student332@university.com,Male,19,Business,81.99,47.37,92.09,82.63,95.63,6.25,61.27,91.56,C,24.2,Yes,Yes,,Low,9,4.3
S5642,Ahmed,Davis,student4642@university.com,Male,24,Business,94.03,50.79,80.78,87.1,74.32,1.13,90.31,54.4,A,18.4,No,Yes,Master's,Low,10,8.3
S2990,Maria,Brown,student1990@university.com,Female,22,CS,84.43,69.98,42.26,89.67,68.2,3.77,86.11,86.41,C,26.8,No,Yes,,High,6,7.9
S4835,Sara,Davis,student3835@university.com,Male,21,Engineering,83.45,46.53,88.12,79.07,64.99,8.09,69.07,64.56,B,6.7,No,Yes,Bachelor's,Low,5,7.7
S2869,Sara,Davis,student1869@university.com,Female,19,CS,67.64,94.08,47.32,63.74,79.96,4.26,67.91,58.83,C,18.7,No,Yes,,High,10,4.8
S1269,John,Davis,student269@university.com,Male,22,Business,,97.11,75.79,51.07,71.08,7.1,61.69,56.66,B,28.6,No,No,,Medium,10,5.5
S3795,Liam,Johnson,student2795@university.com,Female,19,CS,56.07,51.52,48.47,88.44,86.15,0.23,97.9,98.23,F,27.9,No,Yes,High School,High,9,7.6
S4354,Ahmed,Johnson,student3354@university.com,Male,18,CS,67.4,45.61,43.9,60.79,51.16,9.8,69.68,91.63,C,21.2,No,Yes,Master's,Low,6,8.7
S1993,Maria,Brown,student993@university.com,Male,18,Engineering,93.1,84.39,59.93,84.74,76.93,7.7,93.09,91.59,A,26.5,No,Yes,PhD,Medium,2,7.9
S3372,Liam,Brown,student2372@university.com,Female,22,Engineering,52.93,40.35,44.66,79.93,89.78,2.27,58.68,66.11,D,13.6,No,Yes,High School,Low,2,8.5
S3664,Emma,Williams,student2664@university.com,Female,19,CS,97.02,76.0,93.28,66.49,65.5,2.77,56.74,80.1,A,20.3,No,Yes,,Low,1,5.1
